zone_pickup	zone_dropoff	hour	conditions	trip_delay
Cambria Heights	LaGuardia Airport	17	Clear	0.0
Cambria Heights	LaGuardia Airport	18	Partially cloudy	0.5
Cambria Heights	LaGuardia Airport	19	Clear	0.0
Cambria Heights	LaGuardia Airport	19	Partially cloudy	0.0
Cambria Heights	LaGuardia Airport	20	Partially cloudy	0.0
Canarsie	JFK Airport	3	Partially cloudy	0.0
Canarsie	JFK Airport	3	Rain, Partially cloudy	0.0
Canarsie	JFK Airport	4	Clear	0.5
Canarsie	JFK Airport	4	Overcast	0.0
Canarsie	JFK Airport	4	Partially cloudy	0.0
Canarsie	JFK Airport	4	Snow, Overcast	0.0
Canarsie	JFK Airport	5	Clear	0.3333333333333333
Canarsie	JFK Airport	5	Partially cloudy	0.3333333333333333
Canarsie	JFK Airport	6	Clear	0.5
Canarsie	JFK Airport	6	Partially cloudy	0.0
Canarsie	JFK Airport	7	Clear	0.4
Canarsie	JFK Airport	7	Overcast	0.0
Canarsie	JFK Airport	7	Partially cloudy	0.0
Canarsie	JFK Airport	8	Overcast	0.5
Canarsie	JFK Airport	8	Partially cloudy	0.5
Canarsie	JFK Airport	9	Clear	0.5
Canarsie	JFK Airport	9	Partially cloudy	0.5
Canarsie	JFK Airport	9	Rain, Partially cloudy	0.0
Canarsie	JFK Airport	10	Clear	0.3333333333333333
Canarsie	JFK Airport	10	Partially cloudy	0.3333333333333333
Canarsie	JFK Airport	11	Rain, Partially cloudy	0.0
Canarsie	JFK Airport	12	Clear	0.0
Canarsie	JFK Airport	12	Overcast	0.0
Canarsie	JFK Airport	12	Partially cloudy	0.3333333333333333
Canarsie	JFK Airport	13	Clear	0.5
Canarsie	JFK Airport	13	Overcast	0.5
Canarsie	JFK Airport	13	Partially cloudy	0.5
Canarsie	JFK Airport	13	Rain, Overcast	0.0
Canarsie	JFK Airport	14	Clear	0.0
Canarsie	JFK Airport	14	Partially cloudy	0.0
Canarsie	JFK Airport	15	Partially cloudy	0.5
Canarsie	JFK Airport	15	Rain, Overcast	0.0
Canarsie	JFK Airport	15	Rain, Partially cloudy	0.0
Canarsie	JFK Airport	16	Clear	0.3333333333333333
Canarsie	JFK Airport	16	Partially cloudy	0.42857142857142855
Canarsie	JFK Airport	16	Rain, Overcast	0.0
Canarsie	JFK Airport	17	Rain, Partially cloudy	0.0
Canarsie	JFK Airport	18	Partially cloudy	0.0
Canarsie	JFK Airport	18	Rain, Partially cloudy	0.0
Canarsie	JFK Airport	19	Partially cloudy	0.5
Canarsie	JFK Airport	21	Clear	0.0
Canarsie	JFK Airport	21	Partially cloudy	0.0
Canarsie	JFK Airport	21	Rain, Overcast	0.0
Canarsie	JFK Airport	22	Clear	0.5
Canarsie	JFK Airport	23	Clear	0.5
Canarsie	LaGuardia Airport	2	Clear	0.5
Canarsie	LaGuardia Airport	2	Partially cloudy	0.3333333333333333
Canarsie	LaGuardia Airport	2	Rain, Overcast	0.5
Canarsie	LaGuardia Airport	4	Overcast	0.0
Canarsie	LaGuardia Airport	12	Rain, Partially cloudy	0.0
Canarsie	LaGuardia Airport	14	Partially cloudy	0.0
Canarsie	LaGuardia Airport	15	Partially cloudy	0.0
Canarsie	Newark Airport	0	Clear	0.0
Canarsie	Newark Airport	7	Partially cloudy	0.0
Canarsie	Newark Airport	9	Partially cloudy	0.0
Canarsie	Newark Airport	9	Snow, Partially cloudy	0.0
Canarsie	Newark Airport	11	Overcast	0.0
Canarsie	Newark Airport	12	Partially cloudy	0.5
Canarsie	Newark Airport	14	Partially cloudy	0.0
Carroll Gardens	JFK Airport	1	Clear	0.0
Carroll Gardens	JFK Airport	4	Clear	0.0
Carroll Gardens	JFK Airport	4	Rain, Partially cloudy	0.0
Carroll Gardens	JFK Airport	5	Clear	0.5
Carroll Gardens	JFK Airport	5	Overcast	0.4
Carroll Gardens	JFK Airport	5	Partially cloudy	0.5
Carroll Gardens	JFK Airport	5	Rain, Overcast	0.0
Carroll Gardens	JFK Airport	5	Rain, Partially cloudy	0.3333333333333333
Carroll Gardens	JFK Airport	6	Clear	0.5
Carroll Gardens	JFK Airport	6	Overcast	0.4444444444444444
Carroll Gardens	JFK Airport	6	Partially cloudy	0.5
Carroll Gardens	JFK Airport	6	Rain, Overcast	0.5
Carroll Gardens	JFK Airport	6	Rain, Partially cloudy	0.0
Carroll Gardens	JFK Airport	6	Snow, Overcast	0.0
Carroll Gardens	JFK Airport	7	Clear	0.5
Carroll Gardens	JFK Airport	7	Overcast	0.5
Carroll Gardens	JFK Airport	7	Partially cloudy	0.5
Carroll Gardens	JFK Airport	7	Rain, Overcast	0.0
Carroll Gardens	JFK Airport	7	Rain, Partially cloudy	0.5
Carroll Gardens	JFK Airport	7	Snow, Partially cloudy	0.5
Carroll Gardens	JFK Airport	8	Clear	0.5
Carroll Gardens	JFK Airport	8	Overcast	0.4
Carroll Gardens	JFK Airport	8	Partially cloudy	0.4444444444444444
Carroll Gardens	JFK Airport	8	Rain, Overcast	0.3333333333333333
Carroll Gardens	JFK Airport	8	Rain, Partially cloudy	0.5
Carroll Gardens	JFK Airport	9	Clear	0.5
Carroll Gardens	JFK Airport	9	Overcast	0.3333333333333333
Carroll Gardens	JFK Airport	9	Partially cloudy	0.5
Carroll Gardens	JFK Airport	10	Clear	0.5
Carroll Gardens	JFK Airport	10	Partially cloudy	0.3333333333333333
Carroll Gardens	JFK Airport	11	Clear	0.0
Carroll Gardens	JFK Airport	11	Overcast	0.0
Carroll Gardens	JFK Airport	11	Partially cloudy	0.0
Carroll Gardens	JFK Airport	11	Rain, Partially cloudy	0.0
Carroll Gardens	JFK Airport	12	Clear	0.5
Carroll Gardens	JFK Airport	12	Overcast	0.5
Carroll Gardens	JFK Airport	12	Partially cloudy	0.5
Carroll Gardens	JFK Airport	12	Rain, Partially cloudy	0.5
Carroll Gardens	JFK Airport	13	Clear	0.5
Carroll Gardens	JFK Airport	13	Partially cloudy	0.4
Carroll Gardens	JFK Airport	14	Clear	0.3333333333333333
Carroll Gardens	JFK Airport	14	Overcast	0.3333333333333333
Carroll Gardens	JFK Airport	14	Partially cloudy	0.5
Carroll Gardens	JFK Airport	15	Clear	0.0
Carroll Gardens	JFK Airport	15	Overcast	0.3333333333333333
Carroll Gardens	JFK Airport	15	Partially cloudy	0.5
Carroll Gardens	JFK Airport	15	Rain, Overcast	0.3333333333333333
Carroll Gardens	JFK Airport	15	Rain, Partially cloudy	0.0
Carroll Gardens	JFK Airport	16	Clear	0.4
Carroll Gardens	JFK Airport	16	Partially cloudy	0.5
Carroll Gardens	JFK Airport	16	Rain, Overcast	0.0
Carroll Gardens	JFK Airport	17	Clear	0.3333333333333333
Carroll Gardens	JFK Airport	17	Overcast	0.0
Carroll Gardens	JFK Airport	17	Partially cloudy	0.4
Carroll Gardens	JFK Airport	17	Snow, Partially cloudy	0.0
Carroll Gardens	JFK Airport	18	Clear	0.3333333333333333
Carroll Gardens	JFK Airport	18	Overcast	0.5
Carroll Gardens	JFK Airport	18	Partially cloudy	0.5
Carroll Gardens	JFK Airport	19	Clear	0.5
Carroll Gardens	JFK Airport	19	Overcast	0.5
Carroll Gardens	JFK Airport	19	Partially cloudy	0.3333333333333333
Carroll Gardens	JFK Airport	19	Rain, Partially cloudy	0.0
Carroll Gardens	JFK Airport	20	Clear	0.5
Carroll Gardens	JFK Airport	20	Partially cloudy	0.3333333333333333
Carroll Gardens	JFK Airport	20	Rain, Partially cloudy	0.0
Carroll Gardens	JFK Airport	21	Overcast	0.0
Carroll Gardens	JFK Airport	21	Partially cloudy	0.0
Carroll Gardens	JFK Airport	23	Clear	0.0
Carroll Gardens	LaGuardia Airport	4	Clear	0.4
Carroll Gardens	LaGuardia Airport	4	Overcast	0.0
Carroll Gardens	LaGuardia Airport	4	Partially cloudy	0.3333333333333333
Carroll Gardens	LaGuardia Airport	4	Rain, Overcast	0.0
Carroll Gardens	LaGuardia Airport	4	Rain, Partially cloudy	0.0
Carroll Gardens	LaGuardia Airport	5	Clear	0.47058823529411764
Carroll Gardens	LaGuardia Airport	5	Overcast	0.42857142857142855
Carroll Gardens	LaGuardia Airport	5	Partially cloudy	0.46153846153846156
Carroll Gardens	LaGuardia Airport	5	Rain, Overcast	0.4
Carroll Gardens	LaGuardia Airport	5	Rain, Partially cloudy	0.5
Carroll Gardens	LaGuardia Airport	6	Clear	0.47368421052631576
Carroll Gardens	LaGuardia Airport	6	Overcast	0.46153846153846156
Carroll Gardens	LaGuardia Airport	6	Partially cloudy	0.4857142857142857
Carroll Gardens	LaGuardia Airport	6	Rain, Overcast	0.0
Carroll Gardens	LaGuardia Airport	6	Rain, Partially cloudy	0.3333333333333333
Carroll Gardens	LaGuardia Airport	7	Clear	0.5
Carroll Gardens	LaGuardia Airport	7	Overcast	0.45454545454545453
Carroll Gardens	LaGuardia Airport	7	Partially cloudy	0.48148148148148145
Carroll Gardens	LaGuardia Airport	7	Rain, Overcast	0.5
Carroll Gardens	LaGuardia Airport	7	Rain, Partially cloudy	0.5
Carroll Gardens	LaGuardia Airport	7	Snow, Partially cloudy	0.0
Carroll Gardens	LaGuardia Airport	8	Clear	0.47368421052631576
Carroll Gardens	LaGuardia Airport	8	Overcast	0.5
Carroll Gardens	LaGuardia Airport	8	Partially cloudy	0.5
Carroll Gardens	LaGuardia Airport	8	Rain, Overcast	0.5
Carroll Gardens	LaGuardia Airport	8	Rain, Partially cloudy	0.5
Carroll Gardens	LaGuardia Airport	9	Clear	0.4
Carroll Gardens	LaGuardia Airport	9	Overcast	0.3333333333333333
Carroll Gardens	LaGuardia Airport	9	Partially cloudy	0.45454545454545453
Carroll Gardens	LaGuardia Airport	9	Rain, Overcast	0.3333333333333333
Carroll Gardens	LaGuardia Airport	9	Rain, Partially cloudy	0.0
Carroll Gardens	LaGuardia Airport	10	Clear	0.5
Carroll Gardens	LaGuardia Airport	10	Overcast	0.3333333333333333
Carroll Gardens	LaGuardia Airport	10	Partially cloudy	0.5
Carroll Gardens	LaGuardia Airport	10	Rain, Overcast	0.0
Carroll Gardens	LaGuardia Airport	11	Clear	0.3333333333333333
Carroll Gardens	LaGuardia Airport	11	Overcast	0.0
Carroll Gardens	LaGuardia Airport	11	Partially cloudy	0.42857142857142855
Carroll Gardens	LaGuardia Airport	11	Rain, Partially cloudy	0.3333333333333333
Carroll Gardens	LaGuardia Airport	12	Clear	0.5
Carroll Gardens	LaGuardia Airport	12	Overcast	0.3333333333333333
Carroll Gardens	LaGuardia Airport	12	Partially cloudy	0.5
Carroll Gardens	LaGuardia Airport	13	Clear	0.5
Carroll Gardens	LaGuardia Airport	13	Overcast	0.5
Carroll Gardens	LaGuardia Airport	13	Partially cloudy	0.4
Carroll Gardens	LaGuardia Airport	14	Clear	0.0
Carroll Gardens	LaGuardia Airport	14	Overcast	0.5
Carroll Gardens	LaGuardia Airport	14	Partially cloudy	0.5
Carroll Gardens	LaGuardia Airport	14	Rain, Overcast	0.0
Carroll Gardens	LaGuardia Airport	15	Clear	0.4
Carroll Gardens	LaGuardia Airport	15	Overcast	0.0
Carroll Gardens	LaGuardia Airport	15	Partially cloudy	0.5
Carroll Gardens	LaGuardia Airport	15	Rain, Partially cloudy	0.0
Carroll Gardens	LaGuardia Airport	16	Clear	0.0
Carroll Gardens	LaGuardia Airport	16	Overcast	0.0
Carroll Gardens	LaGuardia Airport	16	Partially cloudy	0.3333333333333333
Carroll Gardens	LaGuardia Airport	17	Clear	0.5
Carroll Gardens	LaGuardia Airport	17	Partially cloudy	0.5
Carroll Gardens	LaGuardia Airport	17	Rain, Partially cloudy	0.0
Carroll Gardens	LaGuardia Airport	18	Partially cloudy	0.0
Carroll Gardens	LaGuardia Airport	18	Rain, Overcast	0.0
Carroll Gardens	LaGuardia Airport	18	Rain, Partially cloudy	0.0
Carroll Gardens	LaGuardia Airport	19	Partially cloudy	0.5
Carroll Gardens	LaGuardia Airport	20	Clear	0.0
Carroll Gardens	Newark Airport	0	Rain, Partially cloudy	0.0
Carroll Gardens	Newark Airport	3	Overcast	0.0
Carroll Gardens	Newark Airport	5	Partially cloudy	0.0
Carroll Gardens	Newark Airport	6	Clear	0.0
Carroll Gardens	Newark Airport	6	Overcast	0.3333333333333333
Carroll Gardens	Newark Airport	6	Partially cloudy	0.5
Carroll Gardens	Newark Airport	6	Rain, Overcast	0.0
Carroll Gardens	Newark Airport	7	Clear	0.5
Carroll Gardens	Newark Airport	7	Overcast	0.0
Carroll Gardens	Newark Airport	7	Partially cloudy	0.0
Carroll Gardens	Newark Airport	9	Overcast	0.0
Carroll Gardens	Newark Airport	9	Partially cloudy	0.0
Carroll Gardens	Newark Airport	10	Clear	0.0
Carroll Gardens	Newark Airport	12	Overcast	0.0
Carroll Gardens	Newark Airport	12	Partially cloudy	0.0
Carroll Gardens	Newark Airport	13	Partially cloudy	0.5
Carroll Gardens	Newark Airport	14	Overcast	0.0
Carroll Gardens	Newark Airport	15	Clear	0.0
Carroll Gardens	Newark Airport	15	Partially cloudy	0.5
Carroll Gardens	Newark Airport	16	Clear	0.0
Carroll Gardens	Newark Airport	16	Partially cloudy	0.5
Carroll Gardens	Newark Airport	17	Rain, Overcast	0.0
Carroll Gardens	Newark Airport	17	Rain, Partially cloudy	0.0
Carroll Gardens	Newark Airport	20	Partially cloudy	0.0
Central Harlem	JFK Airport	0	Clear	0.5
Central Harlem	JFK Airport	0	Overcast	0.0
Central Harlem	JFK Airport	0	Rain, Overcast	0.0
Central Harlem	JFK Airport	0	Rain, Partially cloudy	0.0
Central Harlem	JFK Airport	1	Clear	0.0
Central Harlem	JFK Airport	1	Overcast	0.5
Central Harlem	JFK Airport	1	Rain, Partially cloudy	0.0
Central Harlem	JFK Airport	2	Clear	0.5
Central Harlem	JFK Airport	2	Overcast	0.0
Central Harlem	JFK Airport	2	Partially cloudy	0.5
Central Harlem	JFK Airport	3	Clear	0.42857142857142855
Central Harlem	JFK Airport	3	Overcast	0.5
Central Harlem	JFK Airport	3	Partially cloudy	0.5
Central Harlem	JFK Airport	3	Rain, Overcast	0.0
Central Harlem	JFK Airport	3	Rain, Partially cloudy	0.0
Central Harlem	JFK Airport	3	Snow, Overcast	0.0
Central Harlem	JFK Airport	4	Clear	0.5
Central Harlem	JFK Airport	4	Overcast	0.5
Central Harlem	JFK Airport	4	Partially cloudy	0.47368421052631576
Central Harlem	JFK Airport	4	Rain, Overcast	0.5
Central Harlem	JFK Airport	4	Rain, Partially cloudy	0.3333333333333333
Central Harlem	JFK Airport	4	Snow, Partially cloudy	0.0
Central Harlem	JFK Airport	5	Clear	0.4909090909090909
Central Harlem	JFK Airport	5	Overcast	0.4782608695652174
Central Harlem	JFK Airport	5	Partially cloudy	0.5
Central Harlem	JFK Airport	5	Rain, Overcast	0.4
Central Harlem	JFK Airport	5	Rain, Partially cloudy	0.5
Central Harlem	JFK Airport	5	Snow, Overcast	0.3333333333333333
Central Harlem	JFK Airport	5	Snow, Partially cloudy	0.3333333333333333
Central Harlem	JFK Airport	6	Clear	0.5
Central Harlem	JFK Airport	6	Overcast	0.47058823529411764
Central Harlem	JFK Airport	6	Partially cloudy	0.484375
Central Harlem	JFK Airport	6	Rain, Overcast	0.42857142857142855
Central Harlem	JFK Airport	6	Rain, Partially cloudy	0.4444444444444444
Central Harlem	JFK Airport	6	Snow, Overcast	0.3333333333333333
Central Harlem	JFK Airport	6	Snow, Partially cloudy	0.0
Central Harlem	JFK Airport	7	Clear	0.49056603773584906
Central Harlem	JFK Airport	7	Overcast	0.5
Central Harlem	JFK Airport	7	Partially cloudy	0.49122807017543857
Central Harlem	JFK Airport	7	Rain, Overcast	0.42857142857142855
Central Harlem	JFK Airport	7	Rain, Partially cloudy	0.5
Central Harlem	JFK Airport	7	Snow, Overcast	0.5
Central Harlem	JFK Airport	7	Snow, Partially cloudy	0.5
Central Harlem	JFK Airport	8	Clear	0.4888888888888889
Central Harlem	JFK Airport	8	Overcast	0.5
Central Harlem	JFK Airport	8	Partially cloudy	0.5
Central Harlem	JFK Airport	8	Rain, Overcast	0.5
Central Harlem	JFK Airport	8	Rain, Partially cloudy	0.5
Central Harlem	JFK Airport	9	Clear	0.48
Central Harlem	JFK Airport	9	Overcast	0.42857142857142855
Central Harlem	JFK Airport	9	Partially cloudy	0.48148148148148145
Central Harlem	JFK Airport	9	Rain, Overcast	0.5
Central Harlem	JFK Airport	9	Rain, Partially cloudy	0.5
Central Harlem	JFK Airport	10	Clear	0.5
Central Harlem	JFK Airport	10	Overcast	0.5
Central Harlem	JFK Airport	10	Partially cloudy	0.48148148148148145
Central Harlem	JFK Airport	10	Rain, Overcast	0.3333333333333333
Central Harlem	JFK Airport	11	Clear	0.5
Central Harlem	JFK Airport	11	Overcast	0.4444444444444444
Central Harlem	JFK Airport	11	Partially cloudy	0.4782608695652174
Central Harlem	JFK Airport	11	Rain, Partially cloudy	0.5
Central Harlem	JFK Airport	12	Clear	0.5
Central Harlem	JFK Airport	12	Overcast	0.46153846153846156
Central Harlem	JFK Airport	12	Partially cloudy	0.5
Central Harlem	JFK Airport	12	Rain, Overcast	0.3333333333333333
Central Harlem	JFK Airport	12	Rain, Partially cloudy	0.3333333333333333
Central Harlem	JFK Airport	13	Clear	0.5
Central Harlem	JFK Airport	13	Overcast	0.45454545454545453
Central Harlem	JFK Airport	13	Partially cloudy	0.5
Central Harlem	JFK Airport	13	Rain, Overcast	0.4444444444444444
Central Harlem	JFK Airport	13	Rain, Partially cloudy	0.5
Central Harlem	JFK Airport	14	Clear	0.48936170212765956
Central Harlem	JFK Airport	14	Overcast	0.4666666666666667
Central Harlem	JFK Airport	14	Partially cloudy	0.5
Central Harlem	JFK Airport	14	Rain, Overcast	0.5
Central Harlem	JFK Airport	14	Rain, Partially cloudy	0.42857142857142855
Central Harlem	JFK Airport	14	Snow, Partially cloudy	0.0
Central Harlem	JFK Airport	15	Clear	0.4864864864864865
Central Harlem	JFK Airport	15	Overcast	0.4666666666666667
Central Harlem	JFK Airport	15	Partially cloudy	0.49333333333333335
Central Harlem	JFK Airport	15	Rain, Overcast	0.5
Central Harlem	JFK Airport	15	Rain, Partially cloudy	0.5
Central Harlem	JFK Airport	16	Clear	0.5
Central Harlem	JFK Airport	16	Overcast	0.45454545454545453
Central Harlem	JFK Airport	16	Partially cloudy	0.5
Central Harlem	JFK Airport	16	Rain, Overcast	0.4444444444444444
Central Harlem	JFK Airport	16	Rain, Partially cloudy	0.5
Central Harlem	JFK Airport	17	Clear	0.4897959183673469
Central Harlem	JFK Airport	17	Overcast	0.46153846153846156
Central Harlem	JFK Airport	17	Partially cloudy	0.4935064935064935
Central Harlem	JFK Airport	17	Rain, Overcast	0.5
Central Harlem	JFK Airport	17	Rain, Partially cloudy	0.45454545454545453
Central Harlem	JFK Airport	18	Clear	0.4888888888888889
Central Harlem	JFK Airport	18	Overcast	0.4444444444444444
Central Harlem	JFK Airport	18	Partially cloudy	0.5
Central Harlem	JFK Airport	18	Rain, Overcast	0.5
Central Harlem	JFK Airport	18	Rain, Partially cloudy	0.5
Central Harlem	JFK Airport	18	Snow, Partially cloudy	0.5
Central Harlem	JFK Airport	19	Clear	0.5
Central Harlem	JFK Airport	19	Overcast	0.4444444444444444
Central Harlem	JFK Airport	19	Partially cloudy	0.5
Central Harlem	JFK Airport	19	Rain, Overcast	0.5
Central Harlem	JFK Airport	19	Rain, Partially cloudy	0.5
Central Harlem	JFK Airport	20	Clear	0.47619047619047616
Central Harlem	JFK Airport	20	Overcast	0.5
Central Harlem	JFK Airport	20	Partially cloudy	0.5
Central Harlem	JFK Airport	20	Rain, Overcast	0.3333333333333333
Central Harlem	JFK Airport	20	Snow, Partially cloudy	0.0
Central Harlem	JFK Airport	21	Clear	0.42857142857142855
Central Harlem	JFK Airport	21	Overcast	0.5
Central Harlem	JFK Airport	21	Partially cloudy	0.46153846153846156
Central Harlem	JFK Airport	21	Rain, Overcast	0.0
Central Harlem	JFK Airport	21	Snow, Overcast	0.0
Central Harlem	JFK Airport	21	Snow, Partially cloudy	0.0
Central Harlem	JFK Airport	22	Clear	0.5
Central Harlem	JFK Airport	22	Overcast	0.3333333333333333
Central Harlem	JFK Airport	22	Partially cloudy	0.5
Central Harlem	JFK Airport	23	Clear	0.5
Central Harlem	JFK Airport	23	Overcast	0.0
Central Harlem	JFK Airport	23	Partially cloudy	0.3333333333333333
Central Harlem	LaGuardia Airport	1	Clear	0.3333333333333333
Central Harlem	LaGuardia Airport	1	Overcast	0.0
Central Harlem	LaGuardia Airport	1	Partially cloudy	0.0
Central Harlem	LaGuardia Airport	2	Clear	0.5
Central Harlem	LaGuardia Airport	2	Partially cloudy	0.3333333333333333
Central Harlem	LaGuardia Airport	3	Clear	0.5
Central Harlem	LaGuardia Airport	3	Overcast	0.0
Central Harlem	LaGuardia Airport	3	Partially cloudy	0.47058823529411764
Central Harlem	LaGuardia Airport	3	Rain, Overcast	0.5
Central Harlem	LaGuardia Airport	3	Snow, Overcast	0.0
Central Harlem	LaGuardia Airport	3	Snow, Partially cloudy	0.0
Central Harlem	LaGuardia Airport	4	Clear	0.5
Central Harlem	LaGuardia Airport	4	Overcast	0.5
Central Harlem	LaGuardia Airport	4	Partially cloudy	0.5
Central Harlem	LaGuardia Airport	4	Rain, Overcast	0.5
Central Harlem	LaGuardia Airport	4	Rain, Partially cloudy	0.5
Central Harlem	LaGuardia Airport	4	Snow, Overcast	0.0
Central Harlem	LaGuardia Airport	4	Snow, Partially cloudy	0.0
Central Harlem	LaGuardia Airport	5	Clear	0.5
Central Harlem	LaGuardia Airport	5	Overcast	0.5
Central Harlem	LaGuardia Airport	5	Partially cloudy	0.49295774647887325
Central Harlem	LaGuardia Airport	5	Rain, Overcast	0.5
Central Harlem	LaGuardia Airport	5	Rain, Partially cloudy	0.45454545454545453
Central Harlem	LaGuardia Airport	5	Snow, Overcast	0.0
Central Harlem	LaGuardia Airport	5	Snow, Partially cloudy	0.5
Central Harlem	LaGuardia Airport	6	Clear	0.5
Central Harlem	LaGuardia Airport	6	Overcast	0.49019607843137253
Central Harlem	LaGuardia Airport	6	Partially cloudy	0.4961832061068702
Central Harlem	LaGuardia Airport	6	Rain, Overcast	0.47619047619047616
Central Harlem	LaGuardia Airport	6	Rain, Partially cloudy	0.5
Central Harlem	LaGuardia Airport	6	Snow, Overcast	0.5
Central Harlem	LaGuardia Airport	7	Clear	0.5
Central Harlem	LaGuardia Airport	7	Overcast	0.5
Central Harlem	LaGuardia Airport	7	Partially cloudy	0.5
Central Harlem	LaGuardia Airport	7	Rain	0.0
Central Harlem	LaGuardia Airport	7	Rain, Overcast	0.4666666666666667
Central Harlem	LaGuardia Airport	7	Rain, Partially cloudy	0.5
Central Harlem	LaGuardia Airport	7	Snow, Partially cloudy	0.0
Central Harlem	LaGuardia Airport	8	Clear	0.4925373134328358
Central Harlem	LaGuardia Airport	8	Overcast	0.46153846153846156
Central Harlem	LaGuardia Airport	8	Partially cloudy	0.4942528735632184
